agent,beam_candidate_counts_by_ply,beam_max_selected_by_ply,beam_ordering_calls_by_ply,beam_pruned_move_count,beam_selected_counts_by_ply,beam_widths,beam_widths_used,branch_limit,candidate_evaluation_time_sec,candidate_sort_time_sec,category,completed_root_moves,config_id,cutoff_count,depth,depth_after,depth_before,depth_change_reason,depth_changed,effective_depth,elapsed_ratio,elapsed_time_sec,end_id,graph_ordering_calls,graph_ordering_changed_first_count,graph_ordering_evaluations,graph_ordering_time_sec,graph_root_baseline_first,graph_root_ordered_first,initial_depth,leaf_evaluation_time_sec,leaf_evaluations,legal_edge_count,legal_move_generation_time_sec,max_depth,nodes_searched,null_window_searches,ordering_evaluations,other_time_sec,position_id,profile,pruned_move_count,recovery_streak,recursive_ordering_time_sec,recursive_other_time_sec,remaining_word_count,research_count,research_rate,risk_level,root_candidate_count,root_completion_rate,root_ordering_time_sec,score,seed,selected_edge,selected_root_candidate_count,sequence_index,split,start_id,target_elapsed_ratio,target_time_sec,timed_out,turn
full_alpha_beta,{},{},{},0,{},,{},,0.008146594511345029,0.0005387442652136087,endgame,6,full_alpha_beta_d4,74,4,4,4,adaptive_disabled,False,4,0.009993983432650566,0.04996991716325283,31,0,0,0,0.0,null,null,4,0.0382301767822355,389,6,2.500135451555252e-06,4,539,0,3438,2.9750168323516846e-05,seed18_endgame_t90,presentation_fixed,2822,0,0.008723538601770997,0.002960117533802986,9910,0,0.0,low,6,1.0,2.383394166827202e-05,-999996.0,18,63→31,6,,presentation_confirmation,63,0.009993983432650566,5.0,False,90
full_alpha_beta,{},{},{},0,{},,{},,0.04338912642560899,0.002827485091984272,high_branch,46,full_alpha_beta_d4,458,4,4,4,adaptive_disabled,False,4,0.026181358192116023,0.1309067909605801,20,0,0,0,0.0,null,null,4,0.07869708258658648,683,46,6.624963134527206e-06,4,1193,0,18500,1.6373349353671074e-05,seed18_high_branch_t14,presentation_fixed,17255,0,0.04630509950220585,0.005741151748225093,9986,0,0.0,high,46,1.0,0.00014045881107449532,-933.0,18,2→20,46,,presentation_confirmation,2,0.026181358192116023,5.0,False,14
full_alpha_beta,{},{},{},0,{},,{},,0.043405868811532855,0.002790240803733468,middle,25,full_alpha_beta_d4,417,4,4,4,adaptive_disabled,False,4,0.04210294182412326,0.21051470912061632,28,0,0,0,0.0,null,null,4,0.1539950631558895,1305,25,7.207971066236496e-06,4,1847,0,17863,1.8751481547951698e-05,seed18_middle_t47,presentation_fixed,15890,0,0.046356674982234836,0.010056678671389818,9953,0,0.0,medium,25,1.0,8.033285848796368e-05,-1047.5,18,58→28,25,,presentation_confirmation,58,0.04210294182412326,5.0,False,47
full_alpha_beta,{},{},{},0,{},,{},,2.123442938318476,0.1339990368578583,opening,2291,full_alpha_beta_d4,22924,4,4,4,adaptive_disabled,False,4,0.7218943084124476,3.609471542062238,63,0,0,0,0.0,null,null,4,1.1110346717759967,23048,2291,0.00022416701540350914,4,48452,0,882336,3.0500348657369614e-05,seed18_opening_t0,presentation_fixed,831372,0,2.261598950950429,0.23032554308883846,10000,0,0.0,high,2291,1.0,0.006257708882912993,-417.5,18,0→63,2291,,presentation_confirmation,0,0.7218943084124476,5.0,False,0
full_alpha_beta,{},{},{},0,{},,{},,0.05226198420859873,0.0033492480870336294,close_scores,23,full_alpha_beta_d4,535,4,4,4,adaptive_disabled,False,4,0.03619695818051696,0.1809847909025848,16,0,0,0,0.0,null,null,4,0.11465246020816267,1524,23,3.915978595614433e-06,4,2131,0,22384,1.5665777027606964e-05,seed19_close_scores_t27,presentation_fixed,20189,0,0.0557864245492965,0.010461449390277267,9973,0,0.0,medium,23,1.0,6.487499922513962e-05,-1185.0,19,58→16,23,,presentation_confirmation,58,0.03619695818051696,5.0,False,27
full_alpha_beta,{},{},{},0,{},,{},,0.007211961317807436,0.00048332312144339085,endgame,8,full_alpha_beta_d4,71,4,4,4,adaptive_disabled,False,4,0.009604983404278756,0.048024917021393776,1,0,0,0,0.0,null,null,4,0.03742694994434714,398,8,3.0829105526208878e-06,4,540,0,3158,1.4792196452617645e-05,seed19_endgame_t256,presentation_fixed,2546,0,0.007719663204625249,0.002829844830557704,9744,0,0.0,low,8,1.0,3.058393485844135e-05,-999996.0,19,63→1,8,,presentation_confirmation,63,0.009604983404278756,5.0,False,256
full_alpha_beta,{},{},{},0,{},,{},,0.07402773923240602,0.004708131309598684,high_branch,33,full_alpha_beta_d4,766,4,4,4,adaptive_disabled,False,4,0.045972716575488445,0.22986358287744224,8,0,0,0,0.0,null,null,4,0.1375616225413978,1872,33,4.708068445324898e-06,4,2748,0,32197,1.3250857591629028e-05,seed19_high_branch_t81,presentation_fixed,29349,0,0.07898904546163976,0.013202748028561473,9919,0,0.0,medium,33,1.0,9.220791980624199e-05,-1295.0,19,28→8,33,,presentation_confirmation,28,0.045972716575488445,5.0,False,81
full_alpha_beta,{},{},{},0,{},,{},,0.0723072534892708,0.004689083667472005,middle,33,full_alpha_beta_d4,732,4,4,4,adaptive_disabled,False,4,0.03728204159997404,0.18641020799987018,55,0,0,0,0.0,null,null,4,0.09683465980924666,1713,33,4.875008016824722e-06,4,2584,0,31107,1.6249017789959908e-05,seed19_middle_t130,presentation_fixed,28387,0,0.07724008685909212,0.012220295378938317,9870,0,0.0,medium,33,1.0,9.404192678630352e-05,-1145.0,19,28→55,33,,presentation_confirmation,28,0.03728204159997404,5.0,False,130
full_alpha_beta,{},{},{},0,{},,{},,2.6516098224092275,0.16765475482679904,opening,2265,full_alpha_beta_d4,27892,4,4,4,adaptive_disabled,False,4,0.9498814668040723,4.749407334020361,63,0,0,0,0.0,null,null,4,1.6115702083334327,32749,2265,0.00021841702982783318,4,63209,0,1137429,2.9166927561163902e-05,seed19_opening_t0,presentation_fixed,1071997,0,2.824660972924903,0.3067498607560992,10000,0,0.0,high,2265,1.0,0.0061787080485373735,-587.5,19,0→63,2265,,presentation_confirmation,0,0.9498814668040723,5.0,False,0
full_alpha_beta,{},{},{},0,{},,{},,0.056381682166829705,0.0036224995274096727,close_scores,11,full_alpha_beta_d5,540,5,5,5,adaptive_disabled,False,5,0.05758727500215173,0.28793637501075864,58,0,0,0,0.0,null,null,5,0.21121017402037978,2355,11,3.7499703466892242e-06,5,3115,0,23751,1.7042038962244987e-05,seed10_close_scores_t4,presentation_fixed,20465,0,0.06028428743593395,0.01638312148861587,9996,0,0.0,medium,11,1.0,3.800005652010441e-05,529.0,10,16→58,11,,presentation_confirmation,16,0.05758727500215173,5.0,False,4
full_alpha_beta,{},{},{},0,{},,{},,0.028292369563132524,0.001799034420400858,endgame,6,full_alpha_beta_d5,300,5,5,5,adaptive_disabled,False,5,0.014738700026646257,0.07369350013323128,42,0,0,0,0.0,null,null,5,0.04056870425119996,266,6,2.8328504413366318e-06,5,604,0,12058,7.354142144322395e-05,seed10_endgame_t67,presentation_fixed,11416,0,0.03020103112794459,0.002822056645527482,9933,0,0.0,low,6,1.0,2.5333836674690247e-05,-999996.0,10,63→42,6,,presentation_confirmation,63,0.014738700026646257,5.0,False,67
full_alpha_beta,{},{},{},0,{},,{},,0.05909067066386342,0.003826932283118367,high_branch,52,full_alpha_beta_d5,545,5,5,5,adaptive_disabled,False,5,0.07912576659582556,0.39562883297912776,63,0,0,0,0.0,null,null,5,0.30988778779283166,3028,52,6.833113729953766e-06,5,4090,0,25579,1.4833640307188034e-05,seed10_high_branch_t56,presentation_fixed,20971,0,0.06317861145362258,0.022403808776289225,9944,0,0.0,high,52,1.0,0.00013695820234715939,1366.5,10,1→63,52,,presentation_confirmation,1,0.07912576659582556,5.0,False,56
full_alpha_beta,{},{},{},0,{},,{},,0.09667183854617178,0.006098669255152345,middle,24,full_alpha_beta_d5,996,5,5,5,adaptive_disabled,False,5,0.09217095002532005,0.46085475012660027,58,0,0,0,0.0,null,null,5,0.33285043155774474,3509,24,3.7499703466892242e-06,5,4920,0,41796,1.5250174328684807e-05,seed10_middle_t36,presentation_fixed,36490,0,0.10324604855850339,0.024673811858519912,9964,0,0.0,medium,24,1.0,6.545800715684891e-05,1135.0,10,58→58,24,,presentation_confirmation,58,0.09217095002532005,5.0,False,36
full_alpha_beta,{},{},{},0,{},,{},,0.57767802500166,0.03713117423467338,opening,73,full_alpha_beta_d5,5509,5,5,5,adaptive_disabled,False,5,1.000007149996236,5.00003574998118,63,0,0,0,0.0,null,null,5,4.10036676004529,43711,2278,0.00020837504416704178,5,52641,0,243804,3.1333183869719505e-05,seed10_opening_t0,presentation_fixed,186060,0,0.6123512706253678,0.28102046926505864,10000,0,0.0,high,2278,0.03204565408252853,0.0060575418174266815,1155.0,10,31→63,2278,,presentation_confirmation,31,1.000007149996236,5.0,True,0
full_alpha_beta,{},{},{},0,{},,{},,0.07102679111994803,0.004463491961359978,close_scores,25,full_alpha_beta_d5,738,5,5,5,adaptive_disabled,False,5,0.05753493318334222,0.2876746659167111,28,0,0,0,0.0,null,null,5,0.19666315359063447,1959,25,4.125060513615608e-06,5,2990,0,30262,1.4582881703972816e-05,seed11_close_scores_t35,presentation_fixed,26980,0,0.0758266095072031,0.015098861884325743,9965,0,0.0,medium,25,1.0,6.733299233019352e-05,409.0,11,30→28,25,,presentation_confirmation,30,0.05753493318334222,5.0,False,35
full_alpha_beta,{},{},{},0,{},,{},,0.026914161862805486,0.001702039036899805,endgame,3,full_alpha_beta_d5,324,5,5,5,adaptive_disabled,False,5,0.010738599998876452,0.05369299999438226,60,0,0,0,0.0,null,null,5,0.022026672260835767,289,3,2.6670750230550766e-06,5,652,0,11581,9.070709347724915e-05,seed11_endgame_t328,presentation_fixed,10889,0,0.02873994573019445,0.00281534087844193,9672,0,0.0,low,3,1.0,1.7666956409811974e-05,-999996.0,11,20→60,3,,presentation_confirmation,20,0.010738599998876452,5.0,False,328
full_alpha_beta,{},{},{},0,{},,{},,0.059156545670703053,0.0038558293599635363,high_branch,50,full_alpha_beta_d5,584,5,5,5,adaptive_disabled,False,5,0.08050204999744892,0.4025102499872446,20,0,0,0,0.0,null,null,5,0.3155240120831877,3472,50,6.3749030232429504e-06,5,4623,0,25579,1.5584053471684456e-05,seed11_high_branch_t242,presentation_fixed,20388,0,0.06332166283391416,0.02350853313691914,9758,0,0.0,high,50,1.0,0.00013408297672867775,1224.0,11,7→20,50,,presentation_confirmation,7,0.08050204999744892,5.0,False,242
full_alpha_beta,{},{},{},0,{},,{},,0.09265302331186831,0.00591253349557519,middle,35,full_alpha_beta_d5,960,5,5,5,adaptive_disabled,False,5,0.08746075816452503,0.43730379082262516,55,0,0,0,0.0,null,null,5,0.315200257813558,3388,35,5.00003807246685e-06,5,4766,0,39358,1.416611485183239e-05,seed11_middle_t166,presentation_fixed,34176,0,0.0990192131139338,0.02297302894294262,9834,0,0.0,high,35,1.0,9.212479926645756e-05,1316.5,11,62→55,35,,presentation_confirmation,62,0.08746075816452503,5.0,False,166
full_alpha_beta,{},{},{},0,{},,{},,0.4693909673951566,0.02947636041790247,opening,229,full_alpha_beta_d5,4323,5,5,5,adaptive_disabled,False,5,1.0000074999872595,5.0000374999362975,20,0,0,0,0.0,null,null,5,4.208744501462206,47859,2254,0.00020391703583300114,5,57083,0,200169,3.12908086925745e-05,seed11_opening_t0,presentation_fixed,136454,0,0.4964550246950239,0.2885838078800589,10000,0,0.0,high,2254,0.10159716060337179,0.006018958054482937,793.0,11,20→20,2254,,presentation_confirmation,20,1.0000074999872595,5.0,True,0
full_alpha_beta,{},{},{},0,{},,{},,0.0544553033541888,0.0034835843835026026,close_scores,29,full_alpha_beta_d5,480,5,5,5,adaptive_disabled,False,5,0.08402825822122395,0.42014129110611975,20,0,0,0,0.0,null,null,5,0.33796293125487864,3518,29,6.708083674311638e-06,5,4362,0,23452,1.8291175365447998e-05,seed12_close_scores_t8,presentation_fixed,18769,0,0.05817862995900214,0.02388743869960308,9992,0,0.0,medium,29,1.0,8.729193359613419e-05,1412.0,12,59→20,29,,presentation_confirmation,59,0.08402825822122395,5.0,False,8
full_alpha_beta,{},{},{},0,{},,{},,0.029403488151729107,0.0019072720315307379,endgame,3,full_alpha_beta_d5,315,5,5,5,adaptive_disabled,False,5,0.01164839998818934,0.0582419999409467,44,0,0,0,0.0,null,null,5,0.023857639636844397,270,3,2.00001522898674e-06,5,634,0,12750,0.00010124989785254002,seed12_endgame_t149,presentation_fixed,12066,0,0.03143494529649615,0.002831790130585432,9851,0,0.0,low,3,1.0,1.4374963939189911e-05,-999996.0,12,63→44,3,,presentation_confirmation,63,0.01164839998818934,5.0,False,149
full_alpha_beta,{},{},{},0,{},,{},,0.08609714987687767,0.005560298450291157,high_branch,43,full_alpha_beta_d5,795,5,5,5,adaptive_disabled,False,5,0.11075821681879461,0.553791084093973,63,0,0,0,0.0,null,null,5,0.43053799821063876,4328,43,6.166053935885429e-06,5,5672,0,37458,1.5668105334043503e-05,seed12_high_branch_t31,presentation_fixed,31245,0,0.09205661434680223,0.031058220425620675,9969,0,0.0,high,43,1.0,0.00011641695164144039,1093.5,12,31→63,43,,presentation_confirmation,31,0.11075821681879461,5.0,False,31
full_alpha_beta,{},{},{},0,{},,{},,0.04763433267362416,0.0031177944038063288,middle,27,full_alpha_beta_d5,433,5,5,5,adaptive_disabled,False,5,0.05499012498185039,0.27495062490925193,16,0,0,0,0.0,null,null,5,0.20883071282878518,2038,27,5.458015948534012e-06,5,2751,0,20425,1.8668128177523613e-05,seed12_middle_t77,presentation_fixed,17397,0,0.05095316329970956,0.015058331657201052,9923,0,0.0,medium,27,1.0,8.429097943007946e-05,1093.5,12,14→16,27,,presentation_confirmation,14,0.05499012498185039,5.0,False,77
full_alpha_beta,{},{},{},0,{},,{},,0.5361287083942443,0.034328378504142165,opening,96,full_alpha_beta_d5,4707,5,5,5,adaptive_disabled,False,5,1.0000074499752372,5.000037249876186,63,0,0,0,0.0,null,null,5,4.142969894921407,43598,2272,0.0002119590062648058,5,51992,0,228137,2.983282320201397e-05,seed12_opening_t0,presentation_fixed,170741,0,0.5676391285378486,0.2831067265942693,10000,0,0.0,high,2272,0.04225352112676056,0.006079707993194461,1093.5,12,28→63,2272,,presentation_confirmation,28,1.0000074499752372,5.0,True,0
full_alpha_beta,{},{},{},0,{},,{},,0.03676362126134336,0.0023412404116243124,close_scores,17,full_alpha_beta_d5,324,5,5,5,adaptive_disabled,False,5,0.050120300007984044,0.2506015000399202,20,0,0,0,0.0,null,null,5,0.1968021090142429,2118,17,4.250090569257736e-06,5,2669,0,15602,1.8042046576738358e-05,seed13_close_scores_t4,presentation_fixed,12763,0,0.03926751553080976,0.014453583396971226,9996,0,0.0,medium,17,1.0,5.5999960750341415e-05,1146.5,13,52→20,17,,presentation_confirmation,52,0.050120300007984044,5.0,False,4
full_alpha_beta,{},{},{},0,{},,{},,0.017940557561814785,0.001186830922961235,endgame,3,full_alpha_beta_d5,188,5,5,5,adaptive_disabled,False,5,0.005672066612169147,0.028360333060845733,18,0,0,0,0.0,null,null,5,0.00738342828117311,146,3,1.8330756574869156e-06,5,380,0,7778,9.591598063707352e-05,seed13_endgame_t71,presentation_fixed,7351,0,0.019200523383915424,0.0016647153533995152,9929,0,0.0,low,3,1.0,1.391698606312275e-05,-999996.0,13,63→18,3,,presentation_confirmation,63,0.005672066612169147,5.0,False,71
full_alpha_beta,{},{},{},0,{},,{},,0.06705929688178003,0.004375771852210164,high_branch,49,full_alpha_beta_d5,634,5,5,5,adaptive_disabled,False,5,0.08630551658570766,0.4315275829285383,63,0,0,0,0.0,null,null,5,0.3364240413066,3031,49,5.833804607391357e-06,5,4198,0,29110,1.4249002560973167e-05,seed13_high_branch_t60,presentation_fixed,24388,0,0.07175456406548619,0.02320364466868341,9940,0,0.0,high,49,1.0,0.0001252500806003809,1187.5,13,1→63,49,,presentation_confirmation,1,0.08630551658570766,5.0,False,60
full_alpha_beta,{},{},{},0,{},,{},,0.07770615443587303,0.005023231031373143,middle,45,full_alpha_beta_d5,699,5,5,5,adaptive_disabled,False,5,0.12181251682341099,0.6090625841170549,20,0,0,0,0.0,null,null,5,0.4932811539620161,4518,45,5.875015631318092e-06,5,5808,0,33526,1.6668112948536873e-05,seed13_middle_t38,presentation_fixed,27127,0,0.08311418537050486,0.032527326606214046,9962,0,0.0,high,45,1.0,0.00011737504974007607,409.5,13,2→20,45,,presentation_confirmation,2,0.12181251682341099,5.0,False,38
full_alpha_beta,{},{},{},0,{},,{},,0.553221768932417,0.035030951956287026,opening,343,full_alpha_beta_d5,4931,5,5,5,adaptive_disabled,False,5,1.0000073084142058,5.0000365420710295,20,0,0,0,0.0,null,null,5,4.115448196651414,42770,2267,0.00020758295431733131,5,52420,0,232681,2.9543181881308556e-05,seed13_opening_t0,presentation_fixed,174708,0,0.5859952333848923,0.29228090308606625,10000,0,0.0,high,2267,0.1513012792236436,0.006075082812458277,1146.5,13,0→20,2267,,presentation_confirmation,0,1.0000073084142058,5.0,True,0
full_alpha_beta,{},{},{},0,{},,{},,0.08686266583390534,0.005602739518508315,close_scores,7,full_alpha_beta_d5,907,5,5,5,adaptive_disabled,False,5,0.06718849162571132,0.3359424581285566,28,0,0,0,0.0,null,null,5,0.2274085299577564,2105,7,3.00002284348011e-06,5,3195,0,37542,2.4833250790834427e-05,seed14_close_scores_t7,presentation_fixed,34163,0,0.092858832096681,0.015618845820426941,9993,0,0.0,low,7,1.0,2.8416980057954788e-05,468.5,14,20→28,7,,presentation_confirmation,20,0.06718849162571132,5.0,False,7
full_alpha_beta,{},{},{},0,{},,{},,0.038328906521201134,0.0024656979367136955,endgame,9,full_alpha_beta_d5,405,5,5,5,adaptive_disabled,False,5,0.01039288341999054,0.0519644170999527,62,0,0,0,0.0,null,null,5,0.0072745974175632,328,9,2.7909409254789352e-06,5,812,0,16707,1.633400097489357e-05,seed14_endgame_t63,presentation_fixed,15811,0,0.040945271495729685,0.0036944651510566473,9937,0,0.0,low,9,1.0,3.095809370279312e-05,-999996.0,14,63→62,9,,presentation_confirmation,63,0.01039288341999054,5.0,False,63
full_alpha_beta,{},{},{},0,{},,{},,0.04384472384117544,0.0027905667666345835,high_branch,41,full_alpha_beta_d5,396,5,5,5,adaptive_disabled,False,5,0.054580116644501686,0.27290058322250843,20,0,0,0,0.0,null,null,5,0.21001311764121056,1985,41,5.499925464391708e-06,5,2772,0,18690,1.6707228496670723e-05,seed14_high_branch_t50,presentation_fixed,15526,0,0.046829687198624015,0.015926029300317168,9950,0,0.0,high,41,1.0,0.00010954192839562893,1326.0,14,27→20,41,,presentation_confirmation,27,0.054580116644501686,5.0,False,50
full_alpha_beta,{},{},{},0,{},,{},,0.1058359956368804,0.0067762325052171946,middle,26,full_alpha_beta_d5,1089,5,5,5,adaptive_disabled,False,5,0.10586279178969563,0.5293139589484781,28,0,0,0,0.0,null,null,5,0.3876871264073998,3902,26,4.291068762540817e-06,5,5401,0,45400,1.4458782970905304e-05,seed14_middle_t34,presentation_fixed,39588,0,0.11311544431373477,0.0284190543461591,9966,0,0.0,medium,26,1.0,7.358402945101261e-05,468.5,14,36→28,26,,presentation_confirmation,36,0.10586279178969563,5.0,False,34
full_alpha_beta,{},{},{},0,{},,{},,0.4065179373137653,0.025698865996673703,opening,191,full_alpha_beta_d5,3297,5,5,5,adaptive_disabled,False,5,1.0000085999723525,5.000042999861762,20,0,0,0,0.0,null,null,5,4.276420765789226,45730,2259,0.00021150009706616402,5,52980,0,169157,3.120768815279007e-05,seed14_opening_t0,presentation_fixed,110201,0,0.4291207049973309,0.28822698816657066,10000,0,0.0,high,2259,0.08455068614431165,0.0060318331234157085,1254.5,14,55→20,2259,,presentation_confirmation,55,1.0000085999723525,5.0,True,0
full_alpha_beta,{},{},{},0,{},,{},,0.09418000467121601,0.005992286838591099,close_scores,30,full_alpha_beta_d5,878,5,5,5,adaptive_disabled,False,5,0.13657688340172172,0.6828844170086086,63,0,0,0,0.0,null,null,5,0.5414982829242945,6047,30,5.916925147175789e-06,5,7517,0,40033,1.8458114936947823e-05,seed15_close_scores_t6,presentation_fixed,31983,0,0.10066636651754379,0.040606017457321286,9994,0,0.0,medium,30,1.0,8.937506936490536e-05,709.0,15,55→63,30,,presentation_confirmation,55,0.13657688340172172,5.0,False,6
full_alpha_beta,{},{},{},0,{},,{},,0.02951752464286983,0.00192165351472795,endgame,3,full_alpha_beta_d5,322,5,5,5,adaptive_disabled,False,5,0.010156133165583014,0.05078066582791507,0,0,0,0,0.0,null,null,5,0.016164011554792523,269,3,1.6659032553434372e-06,5,648,0,12568,0.00011624977923929691,seed15_endgame_t106,presentation_fixed,11862,0,0.0315742758102715,0.0029114626813679934,9894,0,0.0,low,3,1.0,1.300009898841381e-05,-999996.0,15,63→0,3,,presentation_confirmation,63,0.010156133165583014,5.0,False,106
full_alpha_beta,{},{},{},0,{},,{},,0.10559300216846168,0.006778811337426305,high_branch,52,full_alpha_beta_d5,945,5,5,5,adaptive_disabled,False,5,0.15940903341397644,0.7970451670698822,63,0,0,0,0.0,null,null,5,0.6376879010349512,6268,52,6.2498729676008224e-06,5,7994,0,44112,1.6750069335103035e-05,seed15_high_branch_t39,presentation_fixed,35336,0,0.11295841308310628,0.04623797792010009,9961,0,0.0,high,52,1.0,0.00013787508942186832,948.0,15,1→63,52,,presentation_confirmation,1,0.15940903341397644,5.0,False,39
full_alpha_beta,{},{},{},0,{},,{},,0.1011610203422606,0.006526529556140304,middle,25,full_alpha_beta_d5,944,5,5,5,adaptive_disabled,False,5,0.12617829157970845,0.6308914578985423,58,0,0,0,0.0,null,null,5,0.4861945826560259,5238,25,4.541827365756035e-06,5,6711,0,43425,1.4833174645900726e-05,seed15_middle_t55,presentation_fixed,36184,0,0.1082070879638195,0.036396912299096584,9945,0,0.0,medium,25,1.0,7.349997758865356e-05,1074.0,15,58→58,25,,presentation_confirmation,58,0.12617829157970845,5.0,False,55
full_alpha_beta,{},{},{},0,{},,{},,0.49048107280395925,0.030991824809461832,opening,254,full_alpha_beta_d5,4384,5,5,5,adaptive_disabled,False,5,1.0000085749663412,5.000042874831706,63,0,0,0,0.0,null,null,5,4.174260969040915,47008,2251,0.00023458409123122692,5,55555,0,204430,3.274972550570965e-05,seed15_opening_t0,presentation_fixed,142928,0,0.51870505977422,0.3005622620694339,10000,0,0.0,high,2251,0.11283873833851621,0.006247250130400062,864.5,15,63→63,2251,,presentation_confirmation,63,1.0000085749663412,5.0,True,0
full_alpha_beta,{},{},{},0,{},,{},,0.042486317455768585,0.0027514523826539516,close_scores,21,full_alpha_beta_d5,401,5,5,5,adaptive_disabled,False,5,0.06366637502796949,0.3183318751398474,20,0,0,0,0.0,null,null,5,0.2546893428079784,2690,21,7.084105163812637e-06,5,3412,0,18221,1.879013143479824e-05,seed16_close_scores_t21,presentation_fixed,14500,0,0.045453080208972096,0.018091368954628706,9979,0,0.0,medium,21,1.0,7.220893166959286e-05,1116.0,16,46→20,21,,presentation_confirmation,46,0.06366637502796949,5.0,False,21
full_alpha_beta,{},{},{},0,{},,{},,0.013521496905013919,0.0008945679292082787,endgame,8,full_alpha_beta_d5,157,5,5,5,adaptive_disabled,False,5,0.0036271499935537576,0.01813574996776879,2,0,0,0,0.0,null,null,5,0.0022186257410794497,114,8,2.7909409254789352e-06,5,319,0,5833,1.975102350115776e-05,seed16_endgame_t397,presentation_fixed,5464,0,0.014466020511463284,0.001398436725139618,9603,0,0.0,low,8,1.0,3.0125025659799576e-05,-999996.0,16,63→2,8,,presentation_confirmation,63,0.0036271499935537576,5.0,False,397
full_alpha_beta,{},{},{},0,{},,{},,0.11257835291326046,0.007225866662338376,high_branch,40,full_alpha_beta_d5,1155,5,5,5,adaptive_disabled,False,5,0.08753102496266366,0.43765512481331825,28,0,0,0,0.0,null,null,5,0.2890311926603317,3992,40,5.4158736020326614e-06,5,5689,0,47923,1.4834105968475342e-05,seed16_high_branch_t355,presentation_fixed,41691,0,0.1203377393539995,0.028160400921478868,9645,0,0.0,high,40,1.0,0.00010554189793765545,1345.5,16,31→28,40,,presentation_confirmation,31,0.08753102496266366,5.0,False,355
full_alpha_beta,{},{},{},0,{},,{},,0.07173053827136755,0.004635720979422331,middle,38,full_alpha_beta_d5,727,5,5,5,adaptive_disabled,False,5,0.07201574998907745,0.36007874994538724,16,0,0,0,0.0,null,null,5,0.2606920264661312,3394,38,5.832873284816742e-06,5,4536,0,30668,1.8083956092596054e-05,seed16_middle_t201,presentation_fixed,25716,0,0.07670568441972136,0.0225475390907377,9799,0,0.0,high,38,1.0,0.00010958313941955566,1396.5,16,23→16,38,,presentation_confirmation,23,0.07201574998907745,5.0,False,201
full_alpha_beta,{},{},{},0,{},,{},,0.5826140842400491,0.03708928753621876,opening,68,full_alpha_beta_d5,6057,5,5,5,adaptive_disabled,False,5,1.0000075000338255,5.000037500169128,20,0,0,0,0.0,null,null,5,4.073567961808294,51739,2263,0.0002252089325338602,5,60257,0,243186,3.366614691913128e-05,seed16_opening_t0,presentation_fixed,178438,0,0.6168926192913204,0.3029797519557178,10000,0,0.0,high,2263,0.030048608042421564,0.006338292034342885,1126.5,16,59→20,2263,,presentation_confirmation,59,1.0000075000338255,5.0,True,0
full_alpha_beta,{},{},{},0,{},,{},,0.0390864172950387,0.00249224784784019,close_scores,9,full_alpha_beta_d5,384,5,5,5,adaptive_disabled,False,5,0.02164365816861391,0.10821829084306955,55,0,0,0,0.0,null,null,5,0.06017646752297878,675,9,3.0419323593378067e-06,5,1152,0,16384,2.4206936359405518e-05,seed17_close_scores_t3,presentation_fixed,15138,0,0.0417364074382931,0.006242875009775162,9997,0,0.0,low,9,1.0,3.529200330376625e-05,267.0,17,20→55,9,,presentation_confirmation,20,0.02164365816861391,5.0,False,3
full_alpha_beta,{},{},{},0,{},,{},,0.03881870489567518,0.002479283604770899,endgame,3,full_alpha_beta_d5,399,5,5,5,adaptive_disabled,False,5,0.01439249999821186,0.0719624999910593,7,0,0,0,0.0,null,null,5,0.026648969622328877,347,3,2.1669548004865646e-06,5,802,0,16495,0.00011854106560349464,seed17_endgame_t60,presentation_fixed,15637,0,0.04145998158492148,0.0037183407694101334,9940,0,0.0,low,3,1.0,1.4499993994832039e-05,-999996.0,17,20→7,3,,presentation_confirmation,20,0.01439249999821186,5.0,False,60
full_alpha_beta,{},{},{},0,{},,{},,0.07483590510673821,0.004839787259697914,high_branch,52,full_alpha_beta_d5,648,5,5,5,adaptive_disabled,False,5,0.11368191661313176,0.5684095830656588,20,0,0,0,0.0,null,null,5,0.4560534197371453,4377,52,6.667105481028557e-06,5,5622,0,31988,1.5125144273042679e-05,seed17_high_branch_t47,presentation_fixed,25768,0,0.080030158162117,0.032161504961550236,9953,0,0.0,high,52,1.0,0.0001427079550921917,1993.5,17,7→20,52,,presentation_confirmation,7,0.11368191661313176,5.0,False,47
full_alpha_beta,{},{},{},0,{},,{},,0.20136070903390646,0.013095041969791055,middle,31,full_alpha_beta_d5,1941,5,5,5,adaptive_disabled,False,5,0.1987919915933162,0.993959957966581,30,0,0,0,0.0,null,null,5,0.7217378511559218,7635,31,4.875008016824722e-06,5,10336,0,85108,1.63328368216753e-05,seed17_middle_t32,presentation_fixed,74014,0,0.21546891890466213,0.05664260499179363,9968,0,0.0,medium,31,1.0,8.937506936490536e-05,588.0,17,28→30,31,,presentation_confirmation,28,0.1987919915933162,5.0,False,32
