reading,start_char,end_char,priority_rank,priority_label,priority_tags
うちけし,う,し,0,high,ichi1|news2|nf39
じしよ,じ,よ,0,high,ichi1|news1|nf10
いんすりん,い,ん,0,high,spec1
でいすくじよつきい,で,い,0,high,gai1
ねとまり,ね,り,0,high,news1|nf24
ずしよ,ず,よ,0,high,ichi1|news1|nf09
おおみず,お,ず,0,high,ichi1|news2|nf37
たいぜい,た,い,0,high,ichi1|news1|nf04
さぶ,さ,ぶ,0,high,gai1
せんちやく,せ,く,0,high,ichi1|news1|nf12
そのへん,そ,ん,0,high,spec1
おうじる,お,る,0,high,ichi1|news1|nf06
したく,し,く,0,high,ichi1|news1|nf15
さきいき,さ,き,0,high,news1|nf08
りつけん,り,ん,0,high,news1|nf20
みより,み,り,0,high,ichi1|news2|nf30
ひたすら,ひ,ら,0,high,ichi1
しようしよ,し,よ,0,high,ichi1|news1|nf08
はなしかける,は,る,0,high,ichi1|news2|nf34|spec1
しようりよく,し,く,0,high,news1|nf15
すごい,す,い,0,high,ichi1|spec1
こうりかかく,こ,く,0,high,news1|nf09
びぼうじん,び,ん,0,high,news1|nf22
とかす,と,す,0,high,ichi1|news2|nf25
だいいちぎ,だ,ぎ,0,high,news1|nf23
せわ,せ,わ,0,high,ichi1|news1|nf05
くちきき,く,き,0,high,news1|nf24
あんばらんす,あ,す,0,high,gai1
さんきゆう,さ,う,0,high,gai1
しゆつえん,し,ん,0,high,ichi1|news1|nf03
ろむ,ろ,む,0,high,gai1
せんす,せ,す,0,high,gai1|ichi1|news2|nf26
ねころぶ,ね,ぶ,0,high,ichi1|news2|nf45
せぴあ,せ,あ,0,high,gai1
おなじく,お,く,0,high,news1|nf20
こくみんけんこうほけん,こ,ん,0,high,news1|nf21
すぷりんぐ,す,ぐ,0,high,gai1
こおど,こ,ど,0,high,gai1|ichi1
せんばつ,せ,つ,0,high,news1|nf06
すまつしゆ,す,ゆ,0,high,gai1
けるん,け,ん,0,high,gai1
かすぴかい,か,い,0,high,spec1
せおりい,せ,い,0,high,gai1
まくる,ま,る,0,high,ichi1
はええ,は,え,0,high,ichi1|news1|news2|nf16|nf31
ふくいん,ふ,ん,0,high,news1|nf22
しあい,し,い,0,high,ichi1|news1|nf01
そして,そ,て,0,high,ichi1
こうじよ,こ,よ,0,high,news1|nf07
よびかけ,よ,け,0,high,ichi1|news1|nf07|nf11
ちよしや,ち,や,0,high,ichi1|news1|nf03
まじる,ま,る,0,high,ichi1|news2|nf34
みにすかあと,み,と,0,high,gai1
ふじさん,ふ,ん,0,high,news1|nf09
かんりしよく,か,く,0,high,news1|nf07
よちよち,よ,ち,0,high,ichi1
さぎよう,さ,う,0,high,ichi1|news1|nf01
ぐりいんらんど,ぐ,ど,0,high,gai1
たより,た,り,0,high,ichi1|news1|nf07|nf13
おしいれ,お,れ,0,high,ichi1
せんく,せ,く,0,high,news1|nf14
だんわ,だ,わ,0,high,ichi1|news1|nf07
てきごう,て,う,0,high,news1|nf18
しよくぶつ,し,つ,0,high,ichi1|news1|nf04
ことばずかい,こ,い,0,high,ichi1|news1|nf23
てすう,て,う,0,high,ichi1|news2|nf30
きようしや,き,や,0,high,news2|nf29|spec1
ちいさいころ,ち,ろ,0,high,spec1
にかけて,に,て,0,high,spec1
しやくめい,し,い,0,high,news1|nf13
ではないか,で,か,0,high,spec1
ひるごはん,ひ,ん,0,high,spec1
ちゆうがくせい,ち,い,0,high,ichi1|news1|nf03
じちよう,じ,う,0,high,news1|nf04
あすれちつく,あ,く,0,high,gai1
でえたつうしん,で,ん,0,high,spec1
うら,う,ら,0,high,news1|nf04|nf08
ざつぼくりん,ざ,ん,0,high,news1|nf16
おおるないと,お,と,0,high,gai1
ろんきやく,ろ,く,0,high,news1|nf19
ずるずる,ず,る,0,high,ichi1
いちげん,い,ん,0,high,ichi1|news1|nf07|nf12
すぺえすしやとる,す,る,0,high,gai1
げんきよ,げ,よ,0,high,ichi1|news1|nf06
めもりい,め,い,0,high,gai1
ろうじやくだんじよ,ろ,よ,0,high,spec1
じえいかん,じ,ん,0,high,news1|nf08
はいれぐ,は,ぐ,0,high,gai1
せつじよく,せ,く,0,high,news1|nf13
ほんしん,ほ,ん,0,high,ichi1|news1|nf21
さつきよくか,さ,か,0,high,spec1
あつてない,あ,い,0,high,spec1
うみ,う,み,0,high,ichi1|news1|nf02|nf11
じようずる,じ,る,0,high,ichi1
せつめいしよ,せ,よ,0,high,news1|nf20
けいれつ,け,つ,0,high,ichi1|news1|nf05
けんぞう,け,う,0,high,news1|nf18
など,な,ど,0,high,spec1
めそじすと,め,と,0,high,gai1
かちまけ,か,け,0,high,news1|nf23
